Molecular Weight,Isoelectric Point,Net Charge,Average Hydropathy Value,Aliphatic index,DNA Hits,RNA Hits,Class
70256.6316,6.351387024,-3.427468541,-0.491967213,82.98360656,5,0,nonDRNA
35987.8431,4.897041321,-11.11027424,-0.168338558,92.57053292,0,0,nonDRNA
29735.8202,6.844108582,-0.233875419,0.013541667,83.09027778,0,0,nonDRNA
12147.606,5.826942444,-4.865200817,-0.275862069,61.55172414,12,0,nonDRNA
57002.9211,5.970497131,-9.797050784,-0.35518591,87.59295499,1,0,nonDRNA
16033.3793,5.087272644,-5.323832128,-0.02027972,82.44755245,12,0,nonDRNA
31477.6461,9.197380066,4.220041505,-0.120477816,92.15017065,16,0,nonDRNA
63219.0226,4.657569885,-33.86171928,-0.174125874,98.91608392,0,0,nonDRNA
50554.2274,4.62915802,-21.67389297,-0.263333333,70.39583333,0,0,nonDRNA
154986.822,6.104652405,-10.47086597,-0.404730229,85.01108647,0,0,nonDRNA
23221.2507,4.912101746,-9.192445619,-0.308173077,84.95192308,0,0,nonDRNA
43078.5001,6.902961731,-0.354373541,-0.253282828,88.30808081,0,0,nonDRNA
31050.0214,4.802513123,-14.95989615,-0.369090909,76.58181818,0,0,nonDRNA
26687.9921,6.214027405,-2.065960287,0.022881356,113.559322,0,0,nonDRNA
27120.1879,8.641319275,3.027466505,-0.140650407,91.8699187,0,0,nonDRNA
80544.4247,5.313606262,-14.51191432,-0.540443213,60.49861496,0,1,nonDRNA
24650.7905,6.430961609,-1.135692896,-0.173593074,79.87012987,0,1,nonDRNA
39193.3034,5.587150574,-10.42863017,-0.404571429,90.77142857,0,60,nonDRNA
29542.6076,5.839439392,-3.196696269,-0.645136187,79.29961089,0,58,nonDRNA
56272.9312,6.00756073,-9.70280047,-0.384040404,80,0,8,nonDRNA
15103.1363,5.255714417,-7.875018412,-0.475,70.22727273,0,0,nonDRNA
51481.3066,5.043479919,-13.09808134,-0.199786325,91.36752137,0,4,nonDRNA
36141.1365,6.390693665,-3.259644955,-0.266666667,89.03426791,0,2,nonDRNA
80055.298,5.142921448,-28.0162703,-0.251232877,94.36986301,0,19,nonDRNA
33585.9127,5.303459167,-11.58463095,-0.512195122,80.76655052,0,0,nonDRNA
39924.2575,5.693534851,-6.764606693,-0.243922652,81.40883978,3,0,nonDRNA
44501.1586,8.385292053,3.268779326,-0.209803922,81.91176471,0,0,nonDRNA
40092.5207,9.012702942,6.658719733,-0.324109589,84.10958904,0,0,nonDRNA
18952.5551,8.283500671,1.822541184,-0.329824561,70.05847953,0,0,nonDRNA
28022.0087,6.524848938,-1.060741762,-0.132432432,88.26254826,0,0,nonDRNA
27159.0822,5.812843323,-4.873138754,0.02173913,89.44664032,0,0,nonDRNA
25368.4874,9.970054626,14.35899477,0.359447005,101.0599078,0,0,nonDRNA
39985.0866,4.46723175,-26.0475445,-0.06640625,78.69791667,0,0,nonDRNA
45258.454,5.836448669,-9.126864166,-0.034204276,94.41805226,1,1,nonDRNA
81911.5129,6.82926178,-0.673167242,-0.481664316,76.50211566,7,44,nonDRNA
36149.0193,9.164909363,7.375528418,-0.182662539,105.6656347,47,0,nonDRNA
18456.0752,6.295310974,-1.945119322,-0.068711656,90.85889571,0,0,nonDRNA
16535.0472,6.100700378,-1.315254333,0.048026316,96.90789474,0,0,nonDRNA
52212.0837,5.155418396,-12.84565556,-0.060243408,90.12170385,5,19,nonDRNA
34831.6854,5.188957214,-13.54785403,0.001875,88.40625,3,0,nonDRNA
164581.0229,7.301048279,2.49504084,-0.883433937,64.45338699,0,0,nonDRNA
32913.9101,6.366447449,-2.670356351,-0.08361204,89.26421405,0,0,nonDRNA
15566.4784,4.137825012,-19.30577093,-0.006756757,88.51351351,0,2,nonDRNA
59993.2726,6.357475281,-2.710671705,0.015742397,98.46153846,0,0,nonDRNA
59942.1811,6.203025818,-3.710661705,0.025223614,97.94275492,0,0,nonDRNA
63547.6687,4.458366394,-31.86051359,-0.445302013,68.2885906,0,4,nonDRNA
9117.5797,9.35823822,2.58519901,0.089411765,92.94117647,0,0,nonDRNA
25750.2085,7.848670959,0.615303253,0.106854839,96.85483871,0,0,nonDRNA
44319.251,5.205726624,-19.08805305,-0.259020619,93.22164948,2,0,nonDRNA
49296.043,5.129249573,-12.92208024,-0.208888889,79.28888889,0,12,nonDRNA
32274.9328,5.651344299,-8.514583594,-0.06130137,99.52054795,29,3,nonDRNA
22473.2997,5.948173523,-3.047374145,-0.645876289,76.03092784,0,0,nonDRNA
48267.4005,4.023216248,-48.88135563,-0.43125,58.14732143,0,0,nonDRNA
14453.1247,4.501091003,-7.309078025,-0.3872,82.64,0,0,nonDRNA
49973.4695,4.712150574,-22.27120036,0.057700651,110.6507592,0,1,nonDRNA
27585.6863,6.004570007,-4.71695524,-0.27375,89,0,0,nonDRNA
45082.3,6.336433411,-4.829873343,-0.376844784,79.10941476,0,0,nonDRNA
45829.7922,5.760826111,-7.617411767,0.039622642,95.61320755,0,6,nonDRNA
45590.3699,6.230903625,-4.320470117,0.099766355,106.0981308,0,0,nonDRNA
58830.2238,6.661140442,-1.436504971,-0.308829175,84.77927063,0,15,nonDRNA
33107.6617,5.029167175,-11.93517302,-0.228040541,85.50675676,0,0,nonDRNA
45020.4705,5.119850159,-17.44052273,-0.512436548,66.59898477,0,9,nonDRNA
52585.441,6.329704285,-3.510205458,-0.298275862,85.47413793,0,0,nonDRNA
30237.7517,4.684700012,-17.23594807,-0.152363636,89.05454545,0,3,nonDRNA
121473.1634,6.647895813,-2.024657797,-0.330935252,79.71223022,12,3,nonDRNA
24553.3732,8.448738098,4.995164112,-0.766826923,59.03846154,2,8,nonDRNA
38882.4566,5.744270325,-8.412249652,-0.082857143,95.34285714,0,0,nonDRNA
308218.8202,5.512168884,-39.48150527,-0.37298893,86.36900369,0,0,nonDRNA
25883.8445,6.122917175,-2.128776332,-0.017021277,101.2340426,0,0,nonDRNA
37873.2785,6.127937317,-4.532231171,-0.208849558,85.78171091,0,0,nonDRNA
57008.9151,6.414512634,-2.001545933,-0.725813008,72.35772358,0,0,nonDRNA
24696.3261,5.213951111,-8.028434055,0.220171674,96.39484979,0,0,nonDRNA
34112.3867,6.239555359,-2.085291671,-0.024920128,86.26198083,0,0,nonDRNA
34346.1555,4.979286194,-12.09132611,0.048615385,98.18461538,0,0,nonDRNA
196356.2807,5.095710754,-71.05534278,-0.548242075,75.86167147,0,0,nonDRNA
24029.6156,5.066444397,-8.986257124,0.216593886,109.2139738,0,0,nonDRNA
92272.4204,5.466880798,-24.44693633,-0.270631068,87.30582524,0,3,nonDRNA
52211.9953,5.782081604,-12.72383292,-0.170563674,83.38204593,0,0,nonDRNA
39937.3584,6.075172424,-4.62205752,-0.796174863,71.72131148,1,0,nonDRNA
35334.8391,8.694190979,3.687296314,-0.060185185,96.17283951,0,0,nonDRNA
16452.8594,6.827552795,-0.238150557,-0.321126761,75.35211268,0,0,nonDRNA
21141.1723,10.36621857,13.00351701,0.394680851,108.4042553,0,13,nonDRNA
143190.5621,5.489631653,-29.98572267,-0.415713196,73.63081617,13,0,nonDRNA
59814.912,6.4661026,-4.423913138,-0.28517179,76.23869801,4,0,nonDRNA
59842.9658,6.4661026,-4.423913138,-0.280831826,76.58227848,4,0,nonDRNA
11212.7584,4.821311951,-7.235251075,-0.2,94.43298969,0,0,nonDRNA
34008.4726,4.695487976,-17.95543832,-0.186513158,87.56578947,1,0,nonDRNA
42639.7917,5.58341217,-6.080195053,-0.299465241,89.35828877,0,0,nonDRNA
49097.9668,9.02381134,10.44295188,-0.331531532,72.20720721,0,0,nonDRNA
57668.1998,5.912498474,-9.98717799,-0.247368421,89.10331384,8,0,nonDRNA
41605.9637,6.497291565,-2.366019303,-0.023017903,83.86189258,4,6,nonDRNA
32075.152,7.648292542,0.767195342,-0.355479452,81.60958904,8,0,nonDRNA
27845.8534,5.280281067,-7.126116954,-0.156854839,95.96774194,0,2,nonDRNA
23578.0784,5.023506165,-7.23736454,0.103703704,101.25,0,0,nonDRNA
22278.5884,5.136299133,-7.125674549,0.105263158,104.2105263,4,2,nonDRNA
25585.279,6.163398743,-1.28799163,0.175708502,103.9271255,0,0,nonDRNA
59073.6157,5.410163879,-16.20133263,-0.391650854,71.36622391,82,20,nonDRNA
96774.7691,5.140571594,-27.17477176,-0.373372093,88.38372093,0,2,nonDRNA
34661.8086,5.683494568,-4.185034193,0.00625,82.625,0,0,nonDRNA
56414.8576,5.640342712,-9.552863151,-0.136504854,95.80582524,0,0,nonDRNA
34923.3405,6.148872375,-5.282869077,0.113719512,106.0060976,6,0,nonDRNA
38577.8952,5.997520447,-6.363509479,-0.122881356,96.92090395,0,0,nonDRNA
38350.6301,5.043373108,-14.79625835,-0.230232558,94.85465116,0,5,nonDRNA
21540.4536,4.926200867,-12.77857862,-0.116243655,98.22335025,0,1,nonDRNA
58642.8646,5.771720886,-5.931915477,-0.232518797,79.96240602,10,2,nonDRNA
70650.0309,5.183509827,-8.404959848,-0.430176565,86.9823435,4,0,nonDRNA
62177.4723,8.803565979,7.187187437,-0.351971326,91.02150538,0,11,nonDRNA
41866.4376,5.222068787,-14.5873846,-0.305555556,84.62962963,0,6,nonDRNA
33997.8209,9.014518738,9.232685851,-0.557191781,76.06164384,0,0,nonDRNA
12530.486,6.28238678,-2.013756771,-0.302702703,82.52252252,0,0,nonDRNA
21586.2156,5.400337219,-7.883149306,-0.636315789,76,0,0,nonDRNA
16555.0566,9.001060486,1.701822641,-0.010126582,96.96202532,2,0,nonDRNA
22631.7454,5.27141571,-4.30734355,-0.106190476,82.76190476,0,0,nonDRNA
44738.4266,7.10974884,0.249409337,-0.106009615,96.82692308,0,0,nonDRNA
52964.3112,6.679298401,-1.383065207,-0.114285714,93.48979592,3,0,nonDRNA
58632.5291,7.961463928,2.445244733,-0.5417154,86.80311891,0,0,nonDRNA
66265.1001,5.448722839,-12.70870369,-0.872835314,66.62139219,1,0,nonDRNA
12106.5662,4.596473694,-7.404802346,-0.372477064,71.74311927,0,0,nonDRNA
31098.1114,5.662345886,-7.572365747,-0.258122744,88.80866426,4,0,nonDRNA
33904.9368,5.464317322,-9.70653091,0.060567823,81.48264984,0,0,nonDRNA
12199.0543,9.19556427,4.912386279,-0.397222222,75.92592593,0,0,nonDRNA
25973.0446,6.526344299,-1.069860292,0.038723404,94.93617021,0,0,nonDRNA
93216.1283,5.502235413,-27.01249021,-0.327644231,82.12740385,0,5,nonDRNA
50395.8273,7.604499817,1.783883635,-0.406711409,81.23042506,4,0,nonDRNA
44961.5442,5.759544373,-5.084043571,-0.841895262,69.27680798,0,7,nonDRNA
32444.3891,7.057624817,0.117731358,-0.054697987,100.1342282,0,0,nonDRNA
17341.786,4.994773865,-6.248914549,-0.300666667,94.86666667,0,0,nonDRNA
31115.3506,7.673713684,0.675265273,6.83E-04,89.72696246,16,0,nonDRNA
33985.6293,6.099098206,-3.766959432,-0.225407166,88.04560261,0,3,nonDRNA
11432.0125,7.986778259,0.772447577,-0.498019802,75.14851485,0,0,nonDRNA
29175.9536,4.841178894,-12.17479849,-0.420784314,92.50980392,1,0,nonDRNA
17182.518,4.610679626,-11.38584761,-0.443333333,84.53333333,1,0,nonDRNA
29017.2636,5.091011047,-10.86602081,-0.014391144,94.39114391,0,0,nonDRNA
119388.2206,5.977867126,-8.582973165,-0.820895522,98.62686567,15,6,nonDRNA
27076.7086,9.556587219,10.24919648,-0.404979253,69.17012448,0,0,nonDRNA
45132.8528,5.375663757,-8.004047015,-0.471208226,71.54241645,0,0,nonDRNA
162246.312,5.28754425,-48.88085956,-0.869054242,76.4325452,0,0,nonDRNA
48190.3814,8.843406677,6.217166947,-0.371028037,86.61214953,0,0,nonDRNA
42957.8996,5.474784851,-10.59206584,-0.064619165,91.5970516,0,0,nonDRNA
51784.8147,5.078086853,-16.61524019,0.023870968,101.6344086,0,4,nonDRNA
12058.7513,4.98249054,-5.304806304,-0.368181818,71,0,0,nonDRNA
8853.3393,4.450569153,-6.413999073,0.15375,99.75,11,256,nonDRNA
22100.8933,5.030555725,-6.296247701,-0.389447236,83.31658291,0,8,nonDRNA
14444.5799,6.279396057,-1.235145892,0.071428571,101.2781955,0,0,nonDRNA
58659.3201,6.036933899,-6.419263708,-3.67E-04,93.48623853,0,7,nonDRNA
34520.4836,9.287635803,10.0521869,-0.980887372,71.87713311,0,0,nonDRNA
49350.3322,6.351066589,-2.712668045,-0.452083333,73.51851852,0,6,nonDRNA
34188.8812,5.254325867,-11.58310276,-0.012578616,92.9245283,0,0,nonDRNA
24829.8629,4.888710022,-9.365975099,0.024336283,108.1415929,0,0,nonDRNA
82311.8136,5.762001038,-7.658388876,-0.677023499,60.09138381,0,0,nonDRNA
37926.2228,4.445549011,-26.99418023,-0.504559271,77.99392097,0,0,nonDRNA
29743.6273,4.936561584,-7.402379212,-0.156457565,85.90405904,0,0,nonDRNA
116689.0401,5.380897522,-29.56765351,-0.48302439,84.94634146,0,38,nonDRNA
58874.757,5.968681335,-2.242126545,0.844751381,120.53407,0,0,nonDRNA
26139.9653,6.325111389,-1.933382096,-0.234347826,89.17391304,0,0,nonDRNA
82267.9253,6.20740509,-9.064060991,-0.360461957,75.59782609,0,0,nonDRNA
15116.3998,4.379646301,-11.13700171,0.30075188,123.0827068,0,0,nonDRNA
15830.2683,5.208183289,-4.314055235,-0.256737589,103.6879433,0,0,nonDRNA
58762.884,7.19594574,0.630708795,-0.235769231,88.84615385,0,0,nonDRNA
14950.3904,9.665214539,8.495331873,-0.481818182,81.13636364,0,0,nonDRNA
38091.1154,6.195869446,-2.86575757,-0.510638298,79.96960486,3,0,nonDRNA
38109.217,6.405860901,-1.867755572,-0.500303951,79.69604863,3,0,nonDRNA
73649.7124,6.274269104,-5.044230954,-0.622012579,73.38050314,0,0,nonDRNA
11882.183,4.709266663,-12.8491505,-0.432432432,45.94594595,11,0,nonDRNA
34409.6786,8.959510803,3.491225499,-0.770707071,63.03030303,0,20,nonDRNA
46134.8347,5.391792297,-9.8114302,-0.202158273,87.76978417,0,0,nonDRNA
42362.7934,6.198432922,-2.125399521,-0.060613811,99.61636829,0,0,nonDRNA
29416.6155,5.417320251,-8.764094048,-0.323255814,85.31007752,0,0,nonDRNA
43999.2122,5.018486023,-17.58034489,-0.34085213,81.97994987,0,1,nonDRNA
49626.0995,6.002433777,-4.745293018,-0.386577181,83.33333333,19,2,nonDRNA
24849.636,5.542930603,-5.960799143,-0.124886878,98.37104072,0,0,nonDRNA
24850.5804,5.542930603,-5.960799143,-0.161085973,96.60633484,0,0,nonDRNA
37934.7522,5.140037537,-11.86088365,-0.13964497,92.3964497,0,0,nonDRNA
60646.8857,5.554145813,-9.752250378,-0.602385321,76.22018349,0,0,nonDRNA
32203.5118,4.764167786,-16.05892523,-0.533085502,81.9330855,0,3,nonDRNA
112948.6852,5.113868713,-30.2850999,-0.245059289,82.64822134,4,0,nonDRNA
14807.8174,6.433738708,-1.770427863,-0.266412214,80.38167939,0,0,nonDRNA
23378.5076,8.973182678,3.787500263,-0.412244898,87.04081633,0,0,nonDRNA
29459.1287,4.854637146,-12.1534399,-0.446692607,64.59143969,0,6,nonDRNA
98398.8792,6.232719421,-6.00068304,-0.136670416,90.67491564,0,9,nonDRNA
59759.6013,5.355155945,-19.78515649,-0.044444444,89.52380952,0,0,nonDRNA
86195.7907,8.181282043,5.710108482,-0.588903743,80.48128342,2,0,nonDRNA
86113.6034,6.560523987,-4.081994132,-0.527344782,80.96433289,2,0,nonDRNA
48865.4083,8.155754089,2.231169397,-0.5575,75.36363636,0,0,nonDRNA
28265.8666,6.444526672,-1.846460865,-0.642798354,74.23868313,1,0,nonDRNA
26758.2831,5.442634583,-5.136528919,-0.127380952,82.46031746,0,0,nonDRNA
50690.1341,6.046440125,-5.443106916,-0.107889126,87.69722814,0,0,nonDRNA
25473.149,6.115440369,-1.320265099,0.403921569,97.01960784,0,0,nonDRNA
55998.298,5.314033508,-15.35697981,-0.169582505,91.55069583,4,0,nonDRNA
48839.8622,6.021232605,-7.162628803,-0.059429825,104.3421053,0,0,nonDRNA
21337.1719,5.006523132,-9.943830365,-0.19040404,88.68686869,0,0,nonDRNA
18333.6213,5.213310242,-4.317128378,-0.575641026,69.93589744,0,0,nonDRNA
17212.6233,8.791282654,2.830152315,-0.083333333,70.43209877,0,0,nonDRNA
48703.0347,6.269889832,-4.267942523,-0.435831382,68.50117096,0,0,nonDRNA
243879.087,5.77268219,-37.56123677,-0.221347806,95.40479421,1,12,nonDRNA
35257.4273,9.564064026,20.16030304,-0.540127389,77.38853503,0,0,nonDRNA
33823.9285,8.705726624,3.312200551,-0.094193548,99.93548387,6,0,nonDRNA
45250.6731,8.976707458,7.070582437,-0.2,86.18004866,0,0,nonDRNA
56820.9987,9.152412415,10.21099238,-0.212,87.92,0,0,nonDRNA
24539.3149,5.756126404,-4.931574058,-0.150454545,88.54545455,0,0,nonDRNA
22794.1621,6.960533142,-0.066843422,0.018867925,86.27358491,0,0,nonDRNA
31412.0515,5.397346497,-9.704093007,-0.520209059,76.48083624,0,0,nonDRNA
45517.3727,5.847343445,-6.620679246,-0.163209877,97.0617284,0,0,nonDRNA
25498.6804,6.093757629,-2.98723885,-0.358715596,88.11926606,0,1,nonDRNA
22367.4275,5.929161072,-3.927012514,-0.781313131,66.96969697,1,0,nonDRNA
45051.3971,5.491767883,-8.860379498,-0.327455919,96.67506297,0,0,nonDRNA
12893.7073,6.002540588,-4.619373847,-0.063559322,99.3220339,0,0,nonDRNA
52881.1404,6.224708557,-5.210284638,-0.282809224,77.33752621,0,0,nonDRNA
52955.0581,5.873298645,-9.194864484,-0.272025052,79.43632568,0,0,nonDRNA
16134.2261,4.83808136,-6.396309199,-0.226056338,78.94366197,0,12,nonDRNA
43399.6944,5.311042786,-12.497455,-0.256171285,82.72040302,0,1,nonDRNA
20311.4967,5.465278625,-6.005210772,-0.057142857,105.5494505,0,0,nonDRNA
56712.7393,6.046012878,-7.184860895,-0.27037037,84.75633528,0,0,nonDRNA
59476.5367,5.571342468,-11.39907582,-0.142447419,87.55258126,0,0,nonDRNA
36747.069,6.795829773,-0.651072093,-0.256880734,77.58409786,0,0,nonDRNA
11327.8034,4.352302551,-11.37898704,-0.326262626,92.62626263,0,0,nonDRNA
31698.4242,8.392234802,2.818729673,-0.22,88.46428571,0,0,nonDRNA
41287.2437,5.547523499,-11.34523969,-0.273333333,94.27777778,0,0,nonDRNA
41293.2883,5.482368469,-11.43241388,-0.260833333,95.08333333,0,0,nonDRNA
12511.1774,6.085746765,-1.329479488,-0.489189189,81.71171171,0,0,nonDRNA
38932.403,5.3695755,-14.23358584,-0.507183908,80.74712644,0,2,nonDRNA
29158.4085,6.346473694,-1.210097435,-0.121722846,101.6479401,0,4,nonDRNA
29624.8051,5.443809509,-7.791642608,0.124719101,100.7490637,0,0,nonDRNA
21488.2113,4.965080261,-5.249247764,-0.091878173,81.16751269,0,0,nonDRNA
27548.0425,7.729789734,1.021486844,-0.527385892,75.76763485,0,0,nonDRNA
24603.8012,4.86051178,-12.25719103,-0.747887324,100.1877934,0,0,nonDRNA
212398.7668,7.945335388,8.925283709,-0.264519592,87.94954375,8,0,nonDRNA
48541.5888,5.085777283,-9.036332378,-0.314573991,68.38565022,2,5,nonDRNA
27423.1181,4.275291443,-11.47004781,0.80511811,123.6614173,0,0,nonDRNA
71575.0597,5.609901428,-15.8087231,-0.177086495,84.0060698,0,12,nonDRNA
60480.6578,6.083824158,-4.700861799,-0.035062612,105.3667263,16,6,nonDRNA
33547.937,7.898872375,1.167548841,0.009271523,108.4437086,0,0,nonDRNA
29318.8106,5.225059509,-6.2529667,-0.237549407,102.8063241,0,0,nonDRNA
68071.6981,9.154548645,17.3689709,-0.613884298,67.55371901,0,0,nonDRNA
58929.6879,6.213279724,-3.698795757,-0.059889094,96.58040665,0,0,nonDRNA
57863.5887,6.05103302,-6.368022817,-0.38678501,75.8974359,3,0,nonDRNA
15340.3783,9.349906921,2.603072544,-0.395588235,84.55882353,0,0,nonDRNA
25590.4118,6.320091248,-1.25814702,-0.415525114,77.48858447,0,0,nonDRNA
55660.6317,5.951271057,-6.508810522,-0.234268537,96.33266533,2,0,nonDRNA
41858.1039,5.692893982,-8.493588417,0.012886598,94.9742268,0,0,nonDRNA
43646.9041,5.208717346,-13.56995125,-0.077192982,93.70927318,0,0,nonDRNA
23941.2378,5.46421051,-4.1983524,-0.223584906,88.01886792,0,0,nonDRNA
37375.2414,4.775062561,-17.84490251,-0.120771513,88.51632047,0,0,nonDRNA
113009.7088,6.907661438,-0.599847808,-0.242732558,78.0620155,9,0,nonDRNA
58215.2824,4.969673157,-21.90285406,-0.099447514,98.26887661,0,0,nonDRNA
23152.4534,5.968894958,-1.449249016,-0.289473684,88.03827751,0,4,nonDRNA
23390.4656,7.13495636,0.292863181,-0.493333333,75.80952381,0,0,nonDRNA
26158.0538,4.868522644,-11.10163949,-0.400429185,72.83261803,0,0,nonDRNA
82085.3913,5.215873718,-18.59218208,-0.34516129,94.58625526,0,0,nonDRNA
17849.171,4.8542099,-8.207280389,-0.511728395,70.55555556,0,0,nonDRNA
22541.5812,8.117301941,1.733740028,-0.70257732,70.25773196,0,0,nonDRNA
58407.62,5.499778748,-13.29200512,-0.232115385,79.55769231,0,0,nonDRNA
39297.3467,5.053092957,-16.42022878,-0.178370787,82.75280899,0,0,nonDRNA
54955.7907,5.9220047,-9.901199907,-0.253673469,88.97959184,0,0,nonDRNA
17525.6576,4.229896545,-23.9306957,-0.310967742,91.80645161,0,0,nonDRNA
21707.7047,4.793968201,-10.12905395,0.039,93.85,0,0,nonDRNA
108861.5162,6.672355652,-6.367294802,-0.778169014,58.49094567,0,0,nonDRNA
49492.0105,5.72782135,-8.565495147,-0.53156682,78.66359447,0,0,nonDRNA
44476.0172,6.205589294,-2.906606117,-0.044638404,94.06483791,2,0,nonDRNA
19130.223,6.49974823,-1.701315798,-0.882248521,61.77514793,0,0,nonDRNA
53229.378,5.809104919,-9.292141118,-0.150101833,85.0305499,0,0,nonDRNA
53026.3548,5.847343445,-8.404294454,-0.119144603,81.20162933,0,0,nonDRNA
18354.608,4.807106018,-6.329268848,-0.052,84.8,0,2,nonDRNA
80094.8538,5.913459778,-13.36120589,-0.343971631,86.15602837,0,8,nonDRNA
81584.8449,5.230079651,-27.38845592,-0.092450331,97.93377483,0,18,nonDRNA
28826.5117,4.780082703,-17.10037244,-0.445703125,86.953125,0,0,nonDRNA
7847.0016,9.637870789,6.72220549,-0.429166667,55.69444444,155,111,nonDRNA
57997.5081,5.271949768,-14.54681396,-0.357087379,79.26213592,0,4,nonDRNA
60914.8389,5.651557922,-10.55867199,-0.462799263,79.00552486,0,0,nonDRNA
73142.4063,6.161369324,-5.283071373,-0.256561086,88.23529412,6,0,nonDRNA
56154.8077,4.909111023,-23.84147471,-0.077606178,81.50579151,0,0,nonDRNA
56882.6453,8.817771912,7.571681973,-0.589823875,74.46183953,0,0,nonDRNA
27399.4507,6.342094421,-1.281253489,-0.177642276,82.03252033,0,13,nonDRNA
33878.9156,5.609687805,-8.580793444,0.061022364,104.5367412,0,0,nonDRNA
21249.0588,9.140556335,5.826082749,-0.625668449,87.64705882,2,158,nonDRNA
46674.4446,6.72832489,-0.818709311,-0.394927536,77.99516908,0,0,nonDRNA
29750.6089,9.571540833,5.753070398,-0.317100372,108.8475836,8,0,nonDRNA
72199.1764,7.581108093,0.960825625,0.357917889,111.4956012,4,0,nonDRNA
23354.6791,5.719810486,-6.721582784,-0.321256039,92.41545894,1,7,nonDRNA
25343.6835,5.031944275,-7.190489814,0.38046875,101.2890625,0,0,nonDRNA
46919.3257,4.700508118,-24.8218078,-0.181622912,84.48687351,0,0,nonDRNA
16476.9819,6.724906921,-0.319195556,-0.117449664,107.3825503,0,0,nonDRNA
168860.2979,6.220756531,-15.63082942,-0.483432343,78.56765677,2,3,nonDRNA
46344.506,9.317222595,13.19469407,-0.752631579,65.02392344,2,0,nonDRNA
48514.4416,6.152610779,-4.524735511,-0.342280285,81.99524941,0,0,nonDRNA
97092.0553,6.569709778,-3.421868766,-0.370546318,87.67220903,0,0,nonDRNA
44259.6867,8.670051575,3.862314272,-0.455235602,82.40837696,0,0,nonDRNA
160799.7256,5.736473083,-24.07959813,-0.83926513,79.12824207,0,0,nonDRNA
160899.8289,5.75377655,-23.98224465,-0.84315562,78.71757925,0,0,nonDRNA
34238.5595,6.007667542,-2.180085785,0.257453416,110.2173913,0,12,nonDRNA
34614.6871,6.71219635,-1.345000538,-0.064814815,75.37037037,0,0,nonDRNA
31122.8538,6.350318909,-2.767861726,-0.062411348,78.54609929,14,0,nonDRNA
46707.9015,8.170600891,3.130200522,-0.320138889,74.16666667,0,0,nonDRNA
53513.4918,8.527030945,3.042043097,0.026819127,108.7733888,0,0,nonDRNA
22154.2632,9.125816345,6.093936937,-0.618556701,87.93814433,5,0,nonDRNA
50146.3795,9.171211243,22.19037866,-0.608948546,74.83221477,0,0,nonDRNA
43497.1181,5.614601135,-8.603954967,-0.034299517,82.82608696,0,0,nonDRNA
80310.9259,6.267219543,-5.817721999,-0.481868898,78.0055788,0,0,nonDRNA
29483.809,7.581001282,0.846864835,-0.45862069,87.12643678,0,2,nonDRNA
45397.9545,5.47403717,-11.4381152,0.099063232,84.09836066,0,0,nonDRNA
48295.5597,6.433952332,-2.580190229,-0.308665105,86.74473068,0,0,nonDRNA
18550.1557,8.883888245,3.826786469,-0.310404624,66.41618497,0,0,nonDRNA
63510.0302,6.577186584,-2.241631549,-0.635826087,64.45217391,2,91,nonDRNA
33590.1761,8.450874329,1.865490844,-0.184789644,82.42718447,8,0,nonDRNA
25867.345,5.323646545,-8.838119061,-0.207296137,95.53648069,0,0,nonDRNA
45951.1279,7.05431366,0.159076946,-0.233254157,68.40855107,0,0,nonDRNA
26142.9079,5.203483582,-6.144175803,0.2896,100.76,0,0,nonDRNA
24145.2815,4.529075623,-14.23304092,-0.243925234,89.85981308,0,0,nonDRNA
60907.1783,5.038139343,-23.03347534,0.095113438,94.67713787,8,8,nonDRNA
32942.1409,5.552009583,-11.26988546,-0.202666667,75.73333333,0,0,nonDRNA
10844.9424,8.931312561,3.633581698,0.351485149,117.9207921,0,0,nonDRNA
44461.3328,7.512641907,0.9656107,0.106521739,94.03381643,0,0,nonDRNA
29471.581,5.729850769,-4.936284458,-0.287644788,83.97683398,0,0,nonDRNA
51513.4979,5.986625671,-7.282604049,-0.417211329,68.03921569,6,0,nonDRNA
29642.2149,7.094581604,0.186198539,-0.218250951,98.74524715,0,0,nonDRNA
36670.2032,4.68523407,-15.24903426,-0.3,80.72463768,0,0,nonDRNA
37958.4004,5.685630798,-6.831356138,-0.086086957,82.49275362,0,0,nonDRNA
41714.2527,6.254402161,-4.294054902,-0.31043956,101.1263736,0,0,nonDRNA
88953.5932,5.08278656,-33.08012698,-0.771483376,85.60102302,5,2,nonDRNA
21340.653,6.82648468,-0.2424991,-0.023979592,85.66326531,0,0,nonDRNA
41748.1813,5.335075378,-17.07019457,-0.19972973,77.64864865,0,0,nonDRNA
63847.6859,9.579124451,22.75954562,-0.078275862,91.5,0,0,nonDRNA
46842.6199,9.116096497,8.762222948,0.892359551,117.0561798,0,0,nonDRNA
57206.0293,8.44959259,3.818887844,-0.39497992,96.86746988,12,2,nonDRNA
83003.0368,5.601997375,-19.47502317,-0.432147743,74.00820793,0,0,nonDRNA
142512.8484,6.39881134,-6.174432642,-0.788622291,65.24767802,0,0,nonDRNA
15401.1994,4.99861908,-8.112460156,-0.670895522,61.79104478,0,0,nonDRNA
541369.6436,6.072288513,-52.72456278,-0.725697414,63.58379149,0,0,nonDRNA
32287.1047,5.23841095,-9.859887686,0.111627907,105.2491694,0,0,nonDRNA
